index,folders,Execution time
0,AA,7.077904939651489
1,AA-AB,8.096155643463135
2,AA-AB-AC,8.400984764099121
3,AA-AB-AC-AD,10.27416729927063
4,AA-AB-AC-AD-AE,10.933258533477783
5,AA-AB-AC-AD-AE-AF,13.408360958099365
6,AA-AB-AC-AD-AE-AF-AG,13.226401567459106
7,AA-AB-AC-AD-AE-AF-AG-AH,14.882095575332642
8,AA-AB-AC-AD-AE-AF-AG-AH-AI,14.222665309906006
9,AA-AB-AC-AD-AE-AF-AG-AH-AI-AJ,18.04342269897461
10,AA-AB-AC-AD-AE-AF-AG-AH-AI-AJ-AK,17.024621725082397
